ID,Subject,Total,proba_echec
221207,لغة انكليزية 1,0.0,0.9999696
222189,الفيزياء العامة,20.0,0.960454
221251,لغة انكليزية 1,0.0,0.9999696
206157,الكيمياء الصناعية,0.0,0.9999696
217152,الكيمياء الصناعية,0.0,0.9999696
225079,لغة انكليزية 1,0.0,0.9999696
222228,الفيزياء العامة,5.0,0.9999696
221012,لغة انكليزية 1,0.0,0.9999696
221025,لغة انكليزية 1,0.0,0.9999696
221096,لغة انكليزية 1,0.0,0.9999696
221004,لغة انكليزية 1,0.0,0.9999696
225003,لغة انكليزية 1,0.0,0.9999696
221086,لغة انكليزية 1,0.0,0.9999696
221214,لغة انكليزية 1,0.0,0.9999696
222109,الفيزياء العامة,19.0,0.960454
221146,لغة انكليزية 1,0.0,0.9999696
222210,لغة انكليزية 1,0.0,0.9999696
222129,لغة انكليزية 1,0.0,0.9999696
222065,لغة انكليزية 1,0.0,0.9999696
222213,لغة انكليزية 1,0.0,0.9999696
222146,لغة انكليزية 1,0.0,0.9999696
223068,لغة انكليزية 1,0.0,0.9999696
222182,لغة انكليزية 1,0.0,0.9999696
222229,لغة انكليزية 1,0.0,0.9999696
223143,لغة انكليزية 1,0.0,0.9999696
222006,لغة انكليزية 1,0.0,0.9999696
223159,لغة انكليزية 1,0.0,0.9999696
222223,لغة انكليزية 1,0.0,0.9999696
222222,لغة انكليزية 1,0.0,0.9999696
222219,لغة انكليزية 1,0.0,0.9999696
222112,لغة انكليزية 1,0.0,0.9999696
223100,لغة انكليزية 1,0.0,0.9999696
222063,لغة انكليزية 1,0.0,0.9999696
222123,لغة انكليزية 1,0.0,0.9999696
222069,لغة انكليزية 1,0.0,0.9999696
222022,لغة انكليزية 1,0.0,0.9999696
223118,لغة انكليزية 1,0.0,0.9999696
222149,لغة انكليزية 1,0.0,0.9999696
222231,لغة انكليزية 1,0.0,0.9999696
222190,لغة انكليزية 1,0.0,0.9999696
222037,لغة انكليزية 1,0.0,0.9999696
222230,لغة انكليزية 1,0.0,0.9999696
223170,لغة انكليزية 1,0.0,0.9999696
223048,لغة انكليزية 1,0.0,0.9999696
223003,لغة انكليزية 1,0.0,0.9999696
223039,لغة انكليزية 1,0.0,0.9999696
223109,لغة انكليزية 1,0.0,0.9999696
222092,لغة انكليزية 1,0.0,0.9999696
223041,لغة انكليزية 1,0.0,0.9999696
223125,لغة انكليزية 1,0.0,0.9999696
222208,لغة انكليزية 1,0.0,0.9999696
222142,لغة انكليزية 1,0.0,0.9999696
222226,لغة انكليزية 1,0.0,0.9999696
222130,لغة انكليزية 1,0.0,0.9999696
223120,لغة انكليزية 1,0.0,0.9999696
222218,لغة انكليزية 1,0.0,0.9999696
222096,لغة انكليزية 1,0.0,0.9999696
223162,لغة انكليزية 1,0.0,0.9999696
222169,لغة انكليزية 1,0.0,0.9999696
222032,لغة انكليزية 1,0.0,0.9999696
222033,لغة انكليزية 1,0.0,0.9999696
222095,لغة انكليزية 1,0.0,0.9999696
222110,لغة انكليزية 1,0.0,0.9999696
217133,الكيمياء الصناعية,0.0,0.9999696
223165,لغة انكليزية 1,0.0,0.9999696
225070,لغة انكليزية 1,0.0,0.9999696
223009,لغة انكليزية 1,0.0,0.9999696
225081,لغة انكليزية 1,0.0,0.9999696
223080,لغة انكليزية 1,0.0,0.9999696
225035,لغة انكليزية 1,0.0,0.9999696
223012,لغة انكليزية 1,0.0,0.9999696
225054,لغة انكليزية 1,0.0,0.9999696
223163,لغة انكليزية 1,0.0,0.9999696
223160,لغة انكليزية 1,0.0,0.9999696
223019,لغة انكليزية 1,0.0,0.9999696
223121,لغة انكليزية 1,0.0,0.9999696
225151,لغة انكليزية 1,0.0,0.9999696
225009,لغة انكليزية 1,0.0,0.9999696
225097,لغة انكليزية 1,0.0,0.9999696
222169,الكيمياء الصناعية,0.0,0.9999696
222092,الكيمياء الصناعية,0.0,0.9999696
222208,الكيمياء الصناعية,0.0,0.9999696
222142,الكيمياء الصناعية,0.0,0.9999696
222096,الكيمياء الصناعية,0.0,0.9999696
222032,الكيمياء الصناعية,0.0,0.9999696
222033,الكيمياء الصناعية,0.0,0.9999696
222095,الكيمياء الصناعية,0.0,0.9999696
227050,لغة انكليزية 1,0.0,0.9999696
222063,الكيمياء الصناعية,0.0,0.9999696
222219,الكيمياء الصناعية,0.0,0.9999696
222222,الكيمياء الصناعية,0.0,0.9999696
222223,الكيمياء الصناعية,0.0,0.9999696
222006,الكيمياء الصناعية,0.0,0.9999696
222130,الكيمياء الصناعية,0.0,0.9999696
227071,لغة انكليزية 1,0.0,0.9999696
222226,الكيمياء الصناعية,0.0,0.9999696
222037,الكيمياء الصناعية,0.0,0.9999696
227136,لغة انكليزية 1,0.0,0.9999696
212215,الكيمياء الصناعية,0.0,0.9999696
212221,الكيمياء الصناعية,0.0,0.9999696
212183,الكيمياء الصناعية,0.0,0.9999696
212087,الكيمياء الصناعية,0.0,0.9999696
212188,الكيمياء الصناعية,0.0,0.9999696
225003,الكيمياء الصناعية,0.0,0.9999696
225079,الكيمياء الصناعية,0.0,0.9999696
227049,لغة انكليزية 1,0.0,0.9999696
222110,الكيمياء الصناعية,8.0,0.9999696
222175,الكيمياء الصناعية,21.0,0.9592456
222230,الكيمياء الصناعية,0.0,0.9999696
223160,الكيمياء الصناعية,0.0,0.9999696
223118,الكيمياء الصناعية,0.0,0.9999696
223121,الكيمياء الصناعية,0.0,0.9999696
223019,الكيمياء الصناعية,0.0,0.9999696
223110,الكيمياء الصناعية,0.0,0.9999696
227143,لغة انكليزية 1,0.0,0.9999696
222112,الكيمياء الصناعية,12.0,0.9758759
223109,الكيمياء الصناعية,0.0,0.9999696
223100,الكيمياء الصناعية,0.0,0.9999696
223143,الكيمياء الصناعية,0.0,0.9999696
223168,الكيمياء الصناعية,0.0,0.9999696
223120,الكيمياء الصناعية,0.0,0.9999696
223125,الكيمياء الصناعية,0.0,0.9999696
223147,الكيمياء الصناعية,0.0,0.9999696
227105,لغة انكليزية 1,0.0,0.9999696
223012,الكيمياء الصناعية,0.0,0.9999696
227098,لغة انكليزية 1,0.0,0.9999696
222190,الكيمياء الصناعية,0.0,0.9999696
222149,الكيمياء الصناعية,0.0,0.9999696
222069,الكيمياء الصناعية,0.0,0.9999696
222180,الكيمياء الصناعية,6.0,0.9999696
227015,لغة انكليزية 1,0.0,0.9999696
222182,الكيمياء الصناعية,0.0,0.9999696
222002,الكيمياء الصناعية,0.0,0.9999696
222129,الكيمياء الصناعية,0.0,0.9999696
222184,الكيمياء الصناعية,0.0,0.9999696
222065,الكيمياء الصناعية,0.0,0.9999696
222213,الكيمياء الصناعية,0.0,0.9999696
222210,الكيمياء الصناعية,0.0,0.9999696
213163,الكيمياء الصناعية,0.0,0.9999696
223163,الكيمياء الصناعية,0.0,0.9999696
223162,الكيمياء الصناعية,5.0,0.9999696
223126,الكيمياء الصناعية,6.0,0.9999696
223080,الكيمياء الصناعية,0.0,0.9999696
223068,الكيمياء الصناعية,6.0,0.9999696
223009,الكيمياء الصناعية,0.0,0.9999696
227086,لغة انكليزية 1,0.0,0.9999696
193127,الكيمياء الصناعية,7.0,0.9999696
1777,الكيمياء الصناعية,0.0,0.9999696
222022,الكيمياء الصناعية,6.0,0.9999696
213044,الكيمياء الصناعية,0.0,0.9999696
1501,الكيمياء الصناعية,0.0,0.9999696
222123,الكيمياء الصناعية,24.0,0.9592456
225139,الكيمياء الصناعية,0.0,0.9999696
221036,الكيمياء الصناعية,0.0,0.9999696
221182,الكيمياء الصناعية,0.0,0.9999696
221247,الكيمياء الصناعية,0.0,0.9999696
221194,الكيمياء الصناعية,0.0,0.9999696
221248,الكيمياء الصناعية,0.0,0.9999696
222146,الكيمياء الصناعية,18.0,0.9592456
221262,الكيمياء الصناعية,0.0,0.9999696
221071,الكيمياء الصناعية,0.0,0.9999696
221270,الكيمياء الصناعية,0.0,0.9999696
221027,الكيمياء الصناعية,0.0,0.9999696
221221,الكيمياء الصناعية,0.0,0.9999696
223128,الكيمياء الصناعية,21.0,0.9611268
221041,لغة انكليزية 1,0.0,0.9999696
221007,الكيمياء الصناعية,0.0,0.9999696
221136,الكيمياء الصناعية,0.0,0.9999696
217104,الكيمياء الصناعية,0.0,0.9999696
211173,الكيمياء الصناعية,0.0,0.9999696
223165,الكيمياء الصناعية,7.0,0.9999696
221146,الكيمياء الصناعية,0.0,0.9999696
221004,الكيمياء الصناعية,0.0,0.9999696
221096,الكيمياء الصناعية,0.0,0.9999696
221029,الكيمياء الصناعية,0.0,0.9999696
221086,الكيمياء الصناعية,0.0,0.9999696
221041,الكيمياء الصناعية,0.0,0.9999696
221251,الكيمياء الصناعية,0.0,0.9999696
221207,الكيمياء الصناعية,0.0,0.9999696
221269,الكيمياء الصناعية,0.0,0.9999696
225035,الكيمياء الصناعية,0.0,0.9999696
213086,الكيمياء الصناعية,11.0,0.97419125
225039,الكيمياء الصناعية,0.0,0.9999696
225026,الكيمياء الصناعية,0.0,0.9999696
221237,الكيمياء الصناعية,6.0,0.9999696
227144,لغة انكليزية 1,0.0,0.9999696
225020,الكيمياء الصناعية,0.0,0.9999696
227038,لغة انكليزية 1,0.0,0.9999696
225070,الكيمياء الصناعية,0.0,0.9999696
221220,الكيمياء الصناعية,23.0,0.9611268
225081,الكيمياء الصناعية,0.0,0.9999696
221230,الكيمياء الصناعية,17.0,0.9664492
225054,الكيمياء الصناعية,0.0,0.9999696
215019,الكيمياء الصناعية,8.0,0.9999696
227037,لغة انكليزية 1,0.0,0.9999696
227027,لغة انكليزية 1,0.0,0.9999696
215170,الكيمياء الصناعية,10.0,0.9680743
225151,الكيمياء الصناعية,0.0,0.9999696
221011,الكيمياء الصناعية,11.0,0.97419125
221007,لغة انكليزية 1,0.0,0.9999696
221012,الكيمياء الصناعية,4.0,0.9999696
221020,الكيمياء الصناعية,10.0,0.97419125
227083,لغة انكليزية 1,0.0,0.9999696
227146,لغة انكليزية 1,0.0,0.9999696
227060,لغة انكليزية 1,0.0,0.9999696
225009,الكيمياء الصناعية,0.0,0.9999696
227123,لغة انكليزية 1,0.0,0.9999696
225097,الكيمياء الصناعية,0.0,0.9999696
227142,لغة انكليزية 1,0.0,0.9999696
222002,الرسم الهندسي,0.0,0.9999696
221025,الكيمياء الصناعية,21.0,0.9611268
221023,الكيمياء الصناعية,27.0,0.9611268
222182,الرسم الهندسي,0.0,0.9999696
222063,الرسم الهندسي,0.0,0.9999696
222129,الرسم الهندسي,0.0,0.9999696
222220,الرسم الهندسي,0.0,0.9999696
222210,الرسم الهندسي,0.0,0.9999696
225144,الكيمياء الصناعية,13.0,0.9619461
222092,الرسم الهندسي,0.0,0.9999696
222208,الرسم الهندسي,0.0,0.9999696
222142,الرسم الهندسي,0.0,0.9999696
222110,الرسم الهندسي,0.0,0.9999696
222169,الرسم الهندسي,0.0,0.9999696
222006,الرسم الهندسي,0.0,0.9999696
222222,الرسم الهندسي,0.0,0.9999696
222219,الرسم الهندسي,0.0,0.9999696
222223,الرسم الهندسي,0.0,0.9999696
222226,الرسم الهندسي,0.0,0.9999696
222130,الرسم الهندسي,0.0,0.9999696
222037,الرسم الهندسي,0.0,0.9999696
224097,ميكانيك هندسي,0.0,0.9999696
224125,ميكانيك هندسي,0.0,0.9999696
224088,ميكانيك هندسي,0.0,0.9999696
224114,ميكانيك هندسي,0.0,0.9999696
224122,ميكانيك هندسي,0.0,0.9999696
224135,ميكانيك هندسي,0.0,0.9999696
224091,ميكانيك هندسي,0.0,0.9999696
224008,ميكانيك هندسي,0.0,0.9999696
224117,ميكانيك هندسي,0.0,0.9999696
224019,ميكانيك هندسي,0.0,0.9999696
224128,ميكانيك هندسي,0.0,0.9999696
224107,ميكانيك هندسي,0.0,0.9999696
222184,الرسم الهندسي,0.0,0.9999696
222065,الرسم الهندسي,0.0,0.9999696
222213,الرسم الهندسي,0.0,0.9999696
222190,الرسم الهندسي,0.0,0.9999696
222069,الرسم الهندسي,0.0,0.9999696
222112,الرسم الهندسي,26.0,0.92512286
222022,الرسم الهندسي,0.0,0.9999696
222131,الرسم الهندسي,0.0,0.9999696
224093,ميكانيك هندسي,0.0,0.9999696
222095,الرسم الهندسي,0.0,0.9999696
222033,الرسم الهندسي,0.0,0.9999696
221207,الرسم الهندسي,0.0,0.9999696
221031,الرسم الهندسي,0.0,0.9999696
221214,الرسم الهندسي,0.0,0.9999696
221269,الرسم الهندسي,0.0,0.9999696
221041,الرسم الهندسي,0.0,0.9999696
211134,الرسم الهندسي,32.0,0.9314766
221007,الرسم الهندسي,0.0,0.9999696
221086,الرسم الهندسي,0.0,0.9999696
221096,الرسم الهندسي,0.0,0.9999696
221029,الرسم الهندسي,0.0,0.9999696
221258,الرسم الهندسي,0.0,0.9999696
221262,الرسم الهندسي,0.0,0.9999696
221146,الرسم الهندسي,0.0,0.9999696
221012,الرسم الهندسي,0.0,0.9999696
221004,الرسم الهندسي,0.0,0.9999696
221252,الرسم الهندسي,0.0,0.9999696
211224,الرسم الهندسي,37.0,0.8589227
222074,الرسم الهندسي,4.0,0.9999696
222218,الرسم الهندسي,17.0,0.92205995
222025,الرسم الهندسي,2.0,0.9999696
222113,الرسم الهندسي,24.0,0.9229451
221251,الرسم الهندسي,11.0,0.95349526
221136,الرسم الهندسي,19.0,0.9281717
221209,الرسم الهندسي,2.0,0.9999696
221006,الرسم الهندسي,2.0,0.9999696
221213,الرسم الهندسي,22.0,0.9281717
221166,الرسم الهندسي,20.0,0.9281717
212225,الرسم الهندسي,34.0,0.9119882
222230,الرسم الهندسي,0.0,0.9999696
222096,الرسم الهندسي,0.0,0.9999696
222032,الرسم الهندسي,0.0,0.9999696
211056,الرسم الهندسي,12.0,0.95349526
221248,الرسم الهندسي,0.0,0.9999696
222012,الرسم الهندسي,30.0,0.9289824
221071,الرسم الهندسي,0.0,0.9999696
202187,الرسم الهندسي,26.0,0.92512286
221257,الرسم الهندسي,0.0,0.9999696
221036,الرسم الهندسي,0.0,0.9999696
221027,الرسم الهندسي,0.0,0.9999696
221097,الرسم الهندسي,0.0,0.9999696
221221,الرسم الهندسي,0.0,0.9999696
3272,الرسم الهندسي,24.0,0.9229451
221182,الرسم الهندسي,0.0,0.9999696
221247,الرسم الهندسي,0.0,0.9999696
221194,الرسم الهندسي,0.0,0.9999696
221272,الرسم الهندسي,0.0,0.9999696
221237,الرسم الهندسي,0.0,0.9999696
224105,الفيزياء العامة,0.0,0.9999696
224098,الفيزياء العامة,0.0,0.9999696
3791,الرسم الهندسي,27.0,0.92512286
224118,الفيزياء العامة,0.0,0.9999696
Unknown,ميكانيك هندسي,0.0,0.9999696
